"gene_id","T1579KO_MKRN260030400-1A_23M5KWLT4_L1","T2054WT_MKRN260030401-1A_23M5KWLT4_L2","T2055KO_MKRN260030402-1A_23M5KWLT4_L1","T2498WT_MKRN260030403-1A_23M5KWLT4_L1","T2675KO_MKRN260030405-1A_23M5KWLT4_L1","T2785WT_MKRN260030406-1A_23M5KWLT4_L3","T2552WT_MKRN260030404-1A_23M5KWLT4_LX"
"ENSMUSG00000006471",7.86328615169265,8.39606695264548,7.78941889529003,7.43178281698479,7.98767237145619,8.45871593609032,7.90969652229726
"ENSMUSG00000006476",9.6109539490841,9.50799254471999,9.87129011940786,9.68427403704948,9.65146897295454,9.42589451504467,9.79937597721655
"ENSMUSG00000006490",6.25358934370314,6.25358934370314,6.45781097870494,6.25358934370314,6.25358934370314,6.25358934370314,6.46544133211017
"ENSMUSG00000006494",10.3026016140951,11.0406941838591,11.1432986770596,11.1744060402327,10.8510628892451,10.7383739529017,10.4334834031605
"ENSMUSG00000006498",12.7907554330138,12.6172613511143,12.6240238625637,11.7661915975669,12.5780462295892,12.569034326502,11.8199948466288
"ENSMUSG00000006517",8.84136379163419,9.50011434603495,8.73229251980597,9.07729108229829,8.65780221765481,9.16886998315996,9.35089785626924
"ENSMUSG00000006519",11.4872007775271,11.4639847024299,11.5069205508684,10.9658252987044,11.2167808465643,10.7707285818542,11.128179365321
"ENSMUSG00000006522",6.53954430701062,6.25358934370314,6.25358934370314,6.25358934370314,6.25358934370314,6.88174181021022,6.5529253398135
"ENSMUSG00000006526",8.78930962004334,9.20982843424544,8.88447641822021,7.90609750754585,8.95899218324595,9.21352974418771,8.65042218278628
"ENSMUSG00000006527",8.87736584118294,9.17440814866335,8.87966791137362,8.70564698887924,8.98576128828251,9.57682915503694,9.42286250361607
"ENSMUSG00000006529",6.25358934370314,6.25358934370314,6.25358934370314,6.25358934370314,6.5535801123564,6.39877713157691,6.72562220123136
"ENSMUSG00000006538",6.39674225251126,6.54562603293284,6.66101843616299,6.25358934370314,6.40378726330072,6.54359893440643,6.25358934370314
"ENSMUSG00000006542",6.45595524919023,6.7976437093815,6.63486159458437,6.25358934370314,6.25358934370314,6.60847996249153,6.46544133211017
"ENSMUSG00000006567",6.50133466600378,6.57995765289907,6.57608986893964,7.11299576093341,6.5535801123564,6.84824800351702,6.67616190923844
"ENSMUSG00000006574",6.88890537752868,6.57995765289907,7.13093248227434,6.25358934370314,6.81233374231526,7.03940119919391,7.08999591947813
"ENSMUSG00000006575",8.44572768801862,9.05154907891762,8.15653155364113,10.181654992473,8.20508952144372,8.26145997971023,8.64426906651814
"ENSMUSG00000006576",8.107723763467,8.49818475279928,8.30208166104089,7.95824424515126,8.36388776707012,8.90445873496843,8.92707722612646
"ENSMUSG00000006585",10.1887186818689,9.89710008558244,10.0642215138128,9.44702907951578,10.0004348143458,9.8375958157105,9.92535740431077
"ENSMUSG00000006586",7.92428915627835,7.93604130222745,7.90267113340419,8.55510636201043,8.2685210452894,7.79643584987106,8.15729922136876
"ENSMUSG00000006587",6.25358934370314,6.39979454328653,6.45781097870494,6.25358934370314,6.40378726330072,6.39877713157691,6.25358934370314
"ENSMUSG00000006589",11.5712852201369,11.6267848364254,11.5362483335451,11.702920070648,11.2959299735837,11.2768414749491,11.1013407073618
"ENSMUSG00000006599",10.6136540455381,10.6711123240608,10.5346095416836,10.9308722867143,10.6340718809263,10.6366943842046,10.5948106973409
"ENSMUSG00000006611",9.48965908502016,8.90948809603974,9.5665457281048,9.25057911973825,9.49644203137441,7.91525680274599,9.02376289213752
"ENSMUSG00000006638",6.39674225251126,6.46026643284637,6.39805607755618,6.25358934370314,6.5535801123564,6.77445871970026,6.25358934370314
"ENSMUSG00000006641",7.94394168192013,7.82335336610298,7.87669173914375,6.58252554987734,7.97205511616692,8.13949978258498,7.76964362238842
"ENSMUSG00000006642",6.60352631835531,6.8694638304096,6.73075361176925,6.25358934370314,6.25358934370314,6.86523778348077,6.25358934370314
"ENSMUSG00000006649",6.25358934370314,6.25358934370314,6.45781097870494,6.25358934370314,6.25358934370314,6.25358934370314,6.25358934370314
"ENSMUSG00000006651",6.87306449254898,6.93334085884644,7.3112839033181,7.11299576093341,7.06585773445556,6.73311555864815,7.03730719236534
"ENSMUSG00000006673",11.7134786824618,11.0856971229306,11.7338395673505,10.8380105134197,11.5790046516108,10.8011184364358,11.1711394173131
"ENSMUSG00000006675",6.50133466600378,7.01857230040999,6.50360465511789,6.25358934370314,6.5535801123564,7.20000117654613,6.84909903803206
"ENSMUSG00000006676",11.4512129155144,11.3401685112847,11.4499716673307,10.4668520592896,11.4941422586111,11.4436840182592,11.5525357180318
"ENSMUSG00000006678",9.7896627992443,8.99601516614842,9.71983542302992,8.93446283127617,9.80066610651116,9.62328225659695,9.35826245076839
"ENSMUSG00000006699",13.3727479438541,13.3075063457865,13.4490164904045,13.7534108135839,13.3623490231635,13.0112606011988,13.3075661391493
"ENSMUSG00000006705",9.46658164572252,9.32180267911438,9.6591165388502,9.11477541726364,9.64546292785293,9.41269386303133,8.97142721903724
"ENSMUSG00000006711",6.39674225251126,6.25358934370314,6.50360465511789,6.86570475282329,6.46590557075079,6.60847996249153,6.61987296443903
"ENSMUSG00000006715",9.2122170927247,8.97085421761966,9.09338598914264,9.51614187494634,9.16626490587653,9.23062343198989,8.95189241623628
"ENSMUSG00000006717",8.84379366694546,9.50169350830713,8.93165593934772,9.87518100691024,8.99297261081375,9.05801434079985,9.05606384030942
"ENSMUSG00000006720",7.41977375757938,7.63350835760971,7.46128580455411,7.89269320289729,7.44906961365218,7.91525680274599,7.81824478812597
"ENSMUSG00000006724",7.05343362710572,7.29563496815114,7.09657948656685,6.90728138260199,7.22073590260795,6.57769414496019,6.91823293800951
"ENSMUSG00000006728",12.7672958634715,13.4707915679121,12.7582940569527,11.9726923050567,12.6317262637284,12.377009791693,11.9441153658329
"ENSMUSG00000006731",9.84654030602487,11.2795032214473,10.114156376531,9.06091092857933,9.9381326709361,9.69701884983886,8.96656944134859
"ENSMUSG00000006732",8.44245627564699,9.08170125063688,8.37786988156626,8.09098067493653,8.42377042918396,8.16066564869875,8.23554001495713
"ENSMUSG00000006736",9.98329935286016,11.2199729482966,10.1883115399338,8.67685996438964,9.99573778025462,10.3028786882531,9.29439550269172
"ENSMUSG00000006740",12.4031878146852,12.3707736681879,12.4175782004728,12.5753270991579,12.4583625994221,11.9978931037299,12.3772946790436
"ENSMUSG00000006763",8.93761147894281,9.13191304987448,9.076786171025,8.14687044457607,9.05852234694701,9.26050522778931,8.71045262284815
"ENSMUSG00000006764",6.39674225251126,6.25358934370314,6.25358934370314,6.25358934370314,6.25358934370314,6.25358934370314,6.5529253398135
"ENSMUSG00000006777",6.39674225251126,6.66589254097376,6.95470489314428,6.71777877075606,6.46590557075079,6.25358934370314,6.5529253398135
"ENSMUSG00000006782",8.61420820004653,9.00954829737504,8.58794604647944,7.85153340145475,8.47048130449651,9.05587557554516,8.30923400546547
"ENSMUSG00000006784",6.39674225251126,6.54562603293284,6.39805607755618,6.25358934370314,6.62067275539817,6.57769414496019,6.72562220123136
"ENSMUSG00000006800",11.1882468999409,10.686331383758,11.3811764048711,10.9025858543909,11.326503458155,11.1645491694697,10.0857700474759
"ENSMUSG00000006818",12.4280089662411,10.595434988863,12.4850451181674,11.1855648468995,12.3306255562768,10.5051088226986,11.7198743562015
"ENSMUSG00000006850",7.67041663459675,7.9713309009247,7.86082231515555,7.6865100324879,7.50648018814516,8.32938533544386,7.34910148207613
"ENSMUSG00000006906",8.980024404294,9.30011300534529,9.03224109254601,10.0102570086774,9.1123388410292,9.04297312318105,9.16985317629748
"ENSMUSG00000006920",8.79937933352636,9.47621229495829,9.19286968452494,9.31611852639424,9.09240154457405,9.62328225659695,9.00968521050142
"ENSMUSG00000006930",6.78640497755112,6.93334085884644,6.92539530463298,7.63689442113863,6.64990784310444,7.87875039261661,7.18558096318949
"ENSMUSG00000006931",9.76349489513305,10.1829360862567,9.80568384313872,9.88132796106445,9.7372243755476,9.78760865331365,9.52761016002981
"ENSMUSG00000006932",13.1104774648369,13.2929234609991,13.1102893435011,13.143267388179,13.0948597552312,13.5971781873582,12.6326824402651
"ENSMUSG00000006941",9.1397030465587,9.35547304033974,9.32295897615868,10.0269686574732,9.14709147638011,8.93750347663234,9.37650672940151
"ENSMUSG00000006948",6.25358934370314,6.25358934370314,6.25358934370314,6.25358934370314,6.5135056205549,6.25358934370314,6.25358934370314
"ENSMUSG00000006958",7.77661221253525,8.33444146266889,7.78373723156694,8.28150115864496,7.93480205203067,8.0871811938112,8.23554001495713
"ENSMUSG00000006998",13.1872641518299,12.9915907995248,13.1047817037875,12.2485088713197,13.1093924176192,12.7677270689121,12.6769348389232
"ENSMUSG00000007021",6.68165231706188,6.7976437093815,6.86224198638634,6.25358934370314,6.88603657299492,7.12385039879243,6.72562220123136
"ENSMUSG00000007029",12.6742660251922,12.4232272016787,12.4489422050948,10.8206074799065,12.3789656116285,12.7951468996738,11.8094286168644
"ENSMUSG00000007030",6.53954430701062,6.25358934370314,6.75176711473663,6.25358934370314,6.5535801123564,6.84824800351702,6.98041475721478
"ENSMUSG00000007033",6.82273796247605,6.97731567749776,6.9402181367813,6.25358934370314,7.03898644871976,7.38626595702091,6.67616190923844
"ENSMUSG00000007034",6.50133466600378,6.25358934370314,6.39805607755618,6.25358934370314,6.5535801123564,6.25358934370314,6.46544133211017
"ENSMUSG00000007035",7.13421073359525,7.30501004676816,7.2158817585837,7.19773478021701,7.28344405498635,7.65729616045304,7.27115653016662
"ENSMUSG00000007036",9.80440238217355,9.99516151638865,9.83886509266323,9.53974831341658,9.57607890896196,9.76452792372164,9.50131434246493
"ENSMUSG00000007038",9.52878694065726,9.36767710811015,9.53679917384821,8.94644963499579,9.48468957124626,9.02558050817973,9.25936700184527
"ENSMUSG00000007039",10.6814206504453,11.0508765050519,10.7645751757198,11.4427612707097,10.6712449561913,11.0957792763584,10.9851619177674
"ENSMUSG00000007041",12.9101385954379,12.6619488179252,12.7613207148562,12.807926849725,12.5662787431053,12.2748698553519,12.4174116283157
"ENSMUSG00000007050",9.89206946071987,9.38149600878324,9.87010227247518,9.71907357853455,9.68258979165897,9.80781486113195,9.53734619102449
"ENSMUSG00000007080",10.2756278694938,9.91017696644794,10.0454306115215,8.92237054783109,10.129261349371,10.4461745994402,10.4776395953276
"ENSMUSG00000007097",6.88890537752868,8.66421351783162,6.60672475012599,6.25358934370314,6.5135056205549,12.1322476964232,6.72562220123136
"ENSMUSG00000007107",6.25358934370314,6.25358934370314,6.25358934370314,6.25358934370314,6.25358934370314,6.25358934370314,6.77022010371656
"ENSMUSG00000007122",6.72644919497926,6.57995765289907,6.73075361176925,6.25358934370314,6.83169067123862,7.45920944147819,7.11500904776931
"ENSMUSG00000007207",7.83154481684123,7.80632278731204,7.73722381483794,7.82325931514589,8.03334673464956,8.45204330219908,8.25228831564375
"ENSMUSG00000007209",6.25358934370314,6.25358934370314,6.25358934370314,6.25358934370314,6.25358934370314,6.25358934370314,6.5529253398135
"ENSMUSG00000007216",7.70695816453019,8.01042957438503,7.7132210746076,8.60207289571868,7.71529325643786,7.86274941801385,7.73176947451911
"ENSMUSG00000007279",6.39674225251126,6.54562603293284,6.45781097870494,6.77201656307709,6.25358934370314,6.50485042794502,6.84909903803206
"ENSMUSG00000007338",9.20288855214257,9.38664326238426,9.17742242184529,8.91628424030318,9.2038378164062,9.79015019203906,9.17404905068858
"ENSMUSG00000007379",8.35438733819255,8.53053567227626,8.33148055329228,8.34850251835991,8.08216376933705,8.01377094318113,8.36376223660586
"ENSMUSG00000007411",11.4550844256529,11.1989274154912,11.3322737909279,11.5103655301047,11.38576959968,11.0411606779032,11.4276618850226
"ENSMUSG00000007415",11.1312946772458,11.2388419076838,11.1245974046087,11.2197381141978,11.0564993286716,10.9832833213509,11.0506105498668
"ENSMUSG00000007440",6.25358934370314,6.25358934370314,6.25358934370314,6.86570475282329,6.25358934370314,6.25358934370314,6.5529253398135
"ENSMUSG00000007457",6.25358934370314,6.25358934370314,6.25358934370314,6.25358934370314,6.25358934370314,6.25358934370314,6.5529253398135
"ENSMUSG00000007458",12.0179305079417,11.7794996337632,11.9815872971156,10.8221983081318,11.93898918568,11.2362143757404,11.2128544787096
"ENSMUSG00000007476",9.01475516941176,8.29676830764473,9.18902388631924,8.22113938607834,9.33730559954365,8.34036520036172,8.33288599127575
"ENSMUSG00000007480",6.60352631835531,6.39979454328653,6.63486159458437,7.345253056422,6.77134224978183,6.45882942311567,6.91823293800951
"ENSMUSG00000007564",12.5145423239106,12.2140525839106,12.5057110165803,12.4540544141716,12.3022910472639,12.1197631154842,11.9781214972379
"ENSMUSG00000007570",9.64143352608881,9.56647229969929,9.71321581068216,9.18684115397601,9.53763378601,9.81905591910222,9.52761016002981
"ENSMUSG00000007589",8.97562091155293,8.89979897128035,8.97726893238154,9.77303696654423,8.89356813528805,9.23439378368686,9.31727037687024
"ENSMUSG00000007591",6.78640497755112,6.8694638304096,6.73075361176925,6.25358934370314,6.70257254751631,7.11234932610937,6.5529253398135
"ENSMUSG00000007594",6.70462523172187,6.50660816827628,6.80988760926734,6.25358934370314,6.67708297877763,6.60847996249153,6.5529253398135
"ENSMUSG00000007603",9.54208244256266,9.86570524826593,9.43716518417569,8.88544090867057,9.36327389366634,9.92221628091666,9.64624001564098
"ENSMUSG00000007610",8.61994999028181,8.74010079403452,8.74298580508612,8.86659597506751,8.72069788434371,9.03430415948266,8.69865865224255
"ENSMUSG00000007613",10.6397834299012,10.8233988079453,10.7985277037458,9.50018207097776,10.7511787463123,9.79900996226713,10.3427078072313
"ENSMUSG00000007617",8.93987663564314,8.9546001021366,8.91532702124448,8.71274874162994,8.97365795550162,9.48853323558897,9.00021972413274
"ENSMUSG00000007646",7.11199324648957,6.97731567749776,7.11965042270897,7.05087699397189,7.03898644871976,7.44346718380591,7.34910148207613
"ENSMUSG00000007653",6.25358934370314,6.25358934370314,6.25358934370314,6.48643369428749,6.25358934370314,6.25358934370314,6.61987296443903
"ENSMUSG00000007655",13.4622573234522,13.2996723465804,13.8972297504473,14.3081463512623,13.7459413363029,13.4347633783654,12.5667882958096
"ENSMUSG00000007656",11.3620592054359,11.2242400762482,11.270057504227,11.4282252077852,11.3394761550849,11.4785356078246,11.4760801127778
"ENSMUSG00000007659",10.8720692327607,10.8414254988053,10.9754597193437,10.8737318722283,10.7725395792316,10.626119051558,10.6070885673637
"ENSMUSG00000007670",12.0092707222674,11.5294138887616,11.8210360253496,11.5133196302051,11.9307508825875,11.6770680199282,11.4490985707949
"ENSMUSG00000007682",11.0211650926551,12.4343108899508,11.7237446185813,9.28373228640275,11.7382149396129,12.3174727522237,10.3297872794432
"ENSMUSG00000007721",10.5256606752625,10.0690289422146,10.3934796190911,10.4001631020832,10.2094527136538,9.89888381729492,10.3035912731582
"ENSMUSG00000007739",11.8208665358761,12.3961895688794,11.6264162972312,12.1776877404357,11.5430164862419,12.1332418085697,11.9733968245783
"ENSMUSG00000007777",7.95364744842207,8.52412847265261,8.020016913634,8.25167815742818,8.02334462562612,8.73691655329529,8.30125234082129
"ENSMUSG00000007783",9.26870355457843,9.67664272671471,9.31065738219316,9.06091092857933,9.41558519857195,10.0345426931121,9.85215068713958
"ENSMUSG00000007805",8.69785646875951,8.74010079403452,8.74032039368296,8.66223230210985,8.49496194624189,8.52996623829315,7.47155564085463
"ENSMUSG00000007812",9.82622917244356,9.28546442061111,10.0683639021899,10.4950808807879,10.0945650321395,9.20008840850242,10.2653171460288
"ENSMUSG00000007815",13.445727867062,13.3891923022113,13.5117461211707,13.7586035892548,13.4654028872097,12.8379929232303,13.3324472519526
"ENSMUSG00000007817",11.598490528207,11.0578020723996,11.2691617343229,11.5758814054677,11.6360560622233,11.5307915882536,11.6445900037474
"ENSMUSG00000007827",8.07318158158108,7.85667645185586,7.99173990191384,8.60207289571868,8.38289891999223,6.73311555864815,8.89156487349809
"ENSMUSG00000007833",9.36029214856506,9.52361823839092,9.14401696179167,8.74770828460881,9.12765013406574,9.63890481901761,8.87605906006565
"ENSMUSG00000007836",13.6619172716028,13.3180706068332,13.5782883335086,13.2910716408139,13.5117405519695,13.4341586417705,12.8067401638943
"ENSMUSG00000007837",8.60844165071163,8.77250775191047,8.81556749764469,8.91628424030318,8.60144415463707,8.61543819650913,8.88124719934039
"ENSMUSG00000007850",12.5162100038649,12.3368300820337,12.3807595692972,11.9075904163673,12.5388435084028,13.1310296908813,12.5201801630525
"ENSMUSG00000007867",9.07145368321791,8.9546001021366,8.95920474885576,8.9101708226421,8.95160028848856,8.72060937989711,8.95680216836249
"ENSMUSG00000007872",11.5956877945656,11.7376821817468,11.7257040059059,10.9571663489076,11.6554465809233,11.3040393807112,10.4073761949932
"ENSMUSG00000007877",6.50133466600378,8.89736595401284,6.25358934370314,6.25358934370314,6.25358934370314,11.6767270550806,6.5529253398135
"ENSMUSG00000007880",11.1500524379833,10.4594340988185,10.8413793870952,10.216027568557,11.1888884759822,11.1424832022336,11.1545267249454
"ENSMUSG00000007888",7.01590815422596,6.7976437093815,6.79124348270649,6.25358934370314,6.5135056205549,6.79389836567758,6.81112485049478
"ENSMUSG00000007891",12.5742858556791,12.699350492545,12.8058202859845,12.183260737999,12.4756611256646,11.904902099895,12.2330782119322
"ENSMUSG00000007892",13.0236519872897,12.7848964245499,13.0798613329464,13.5034328474827,12.8676499535749,12.5995615413623,13.4697845731607
"ENSMUSG00000007908",7.52463713492566,7.24720738916678,7.51387658550695,8.45586700211316,7.3970377532659,8.57338802273792,7.33023556678478
"ENSMUSG00000007944",6.25358934370314,6.25358934370314,6.25358934370314,6.25358934370314,6.25358934370314,6.50485042794502,6.77022010371656
"ENSMUSG00000007946",6.65733421920281,6.50660816827628,6.73075361176925,6.25358934370314,6.5135056205549,6.79389836567758,6.84909903803206
"ENSMUSG00000007950",9.66858439181972,9.53136671101295,9.61997968108648,9.8503242845781,9.61350645183474,9.49948729601014,9.58816829551385
"ENSMUSG00000007987",8.36833070795615,7.96635292026262,8.34233443060337,8.11363973496961,8.12911788298624,8.36562776948847,8.42339436895019
"ENSMUSG00000007989",7.04114286536356,6.9483325137307,7.09657948656685,7.38950563590997,7.14112191232189,6.54359893440643,7.80628749181265
"ENSMUSG00000008028",6.25358934370314,6.25358934370314,6.25358934370314,6.25358934370314,6.25358934370314,6.25358934370314,6.88467291131969
"ENSMUSG00000008035",10.3691288493429,9.8571331557956,10.1000664728954,10.345814168896,10.0601298473016,9.01239090607874,9.75292385650305
"ENSMUSG00000008036",10.7568509316751,10.3375311156919,10.7677528399146,11.2245544609328,10.6363296054415,10.0281112934394,10.5715027878282
"ENSMUSG00000008090",9.58551853725789,9.36245977379587,9.46432462307194,9.07729108229829,9.37971774244631,9.09595814479158,8.91702428214833
"ENSMUSG00000008129",7.25603676972559,7.05753145011281,7.48416405756543,7.08258104418633,7.36992051096639,7.402959991266,7.13923668982585
"ENSMUSG00000008136",10.6039062974218,11.0762838414729,10.5331153193139,9.80575199987763,10.6005441587154,10.91084148027,9.94975339705283
"ENSMUSG00000008140",10.921078515085,10.9462318560912,11.055602156934,10.3829946475528,10.9081970043452,10.6104663070281,9.89551997104308
"ENSMUSG00000008153",6.57316653081848,6.25358934370314,6.39805607755618,6.25358934370314,6.40378726330072,6.25358934370314,6.46544133211017
"ENSMUSG00000008167",7.87883722497362,8.17657871758746,7.81740962932517,8.12481563793473,7.86807850387415,8.35486129759649,8.43788589016866
"ENSMUSG00000008193",6.50133466600378,6.25358934370314,6.60672475012599,6.25358934370314,6.67708297877763,6.77445871970026,6.61987296443903
"ENSMUSG00000008200",10.8398270554875,10.8959732149487,10.8395688476422,10.2424669902082,10.9505124318224,11.1110112760328,11.4702209304953
"ENSMUSG00000008206",7.67659229455203,7.75962178369876,7.58458252183008,8.58660058592693,7.82731952355539,7.168241784483,7.83007868919546
"ENSMUSG00000008226",8.36833070795615,8.68714727271261,8.31686508698925,9.13053545154754,8.49496194624189,8.75302955917012,8.73949473825496
"ENSMUSG00000008301",9.94063680435003,10.0336586117728,9.86534094858411,10.216027568557,9.93445388862678,9.76840084139885,10.0112960335432
"ENSMUSG00000008305",10.8933596503576,10.8995371993393,10.7620279758875,10.9367570917088,10.7017436530058,10.7771130080429,10.9300828022563
"ENSMUSG00000008307",7.37941411344714,7.12977363605276,7.50653014354118,7.41087702345926,7.70872870133044,7.11234932610937,8.19267422285887
"ENSMUSG00000008318",7.87883722497362,7.66642499988511,7.85548403181418,6.25358934370314,7.61959243437753,7.14635638416671,7.51968422473983
"ENSMUSG00000008333",10.4056875744311,10.7297097747282,10.2865991941708,11.742054858971,10.4059855446614,10.6945189165232,10.9300828022563
"ENSMUSG00000008348",11.5963889892199,10.4226993216963,11.404611089634,10.8029911828835,11.1446901816423,10.2394383984546,10.7756032092799
"ENSMUSG00000008373",10.5806641718807,10.3145325237463,10.3465802682228,10.1989445113853,10.4244081590781,10.337041773974,10.0501462470993
"ENSMUSG00000008384",8.85347015898191,8.72636564500361,8.66910680044609,8.89786163610438,8.61100349072831,8.65907159129867,8.73373600199244
"ENSMUSG00000008393",12.4019855863532,11.8717941484594,12.453086141359,11.9805382410499,12.2801284829596,11.8314572761692,11.8107536392378
"ENSMUSG00000008398",11.8283460029897,11.5263463999752,11.8661413035724,10.8965592575358,12.0102205882624,11.3590682694289,10.9067025364138
"ENSMUSG00000008429",10.3559021431405,10.5628113487635,10.4452647807782,11.088498836564,10.4494659409719,10.2310739652487,10.3111248600045
"ENSMUSG00000008435",9.05697564480999,9.25757821623476,8.95236910387306,8.42984276469204,9.0143831677216,9.1962241208644,9.0696796317127
"ENSMUSG00000008438",6.60352631835531,6.46026643284637,6.54216223643939,6.25358934370314,6.40378726330072,6.25358934370314,6.67616190923844
"ENSMUSG00000008450",7.86849293484318,7.82335336610298,7.89234835736021,8.02038311159624,7.97205511616692,8.10046958478646,7.81824478812597
"ENSMUSG00000008461",6.39674225251126,6.39979454328653,6.39805607755618,6.25358934370314,6.46590557075079,6.39877713157691,6.5529253398135
"ENSMUSG00000008475",12.3644162757795,12.3703462516947,12.4272397909829,12.7246104127584,12.3352557933287,11.7742867250081,12.3511307542873
"ENSMUSG00000008482",6.39674225251126,6.25358934370314,6.45781097870494,6.25358934370314,6.25358934370314,6.54359893440643,6.46544133211017
"ENSMUSG00000008489",6.25358934370314,6.69071861286598,6.45781097870494,7.99591081593225,6.62067275539817,7.12385039879243,7.13923668982585
"ENSMUSG00000008496",7.04114286536356,6.83472357334906,7.03558842693857,8.25167815742818,7.25265829315309,6.63675509044148,7.53523147696371
"ENSMUSG00000008540",7.95364744842207,8.07595880304701,8.33148055329228,9.95017475663898,8.01325943760865,7.94065784653291,8.16623696708949
"ENSMUSG00000008575",10.8586739874504,10.6215864394249,10.72719142751,10.2111674728412,11.2222950565973,10.9959221973807,10.9482761376067
"ENSMUSG00000008601",6.70462523172187,6.73644778903622,6.66101843616299,6.48643369428749,6.85038804115981,6.71098910274918,6.98041475721478
"ENSMUSG00000008604",11.0709864951117,10.6165385999048,10.8975648519176,9.98481672743772,10.8856150281602,11.0133240367091,10.4213591725466
"ENSMUSG00000008658",7.17685499131417,7.19589187611287,7.09657948656685,7.95824424515126,7.22073590260795,7.70769749260484,7.50389568616725
"ENSMUSG00000008668",12.1562804375011,12.3516299467928,12.2625053825257,12.9245186970676,11.978009100694,12.0987970283124,12.8614507989839
"ENSMUSG00000008682",9.39008575845803,9.60806548014698,9.52775169398473,9.48809262916766,9.35405454787556,9.67102386659642,9.89803043247286
"ENSMUSG00000008683",11.8669162380704,12.0041600608454,11.9520476699968,12.5147378291338,11.7490158100873,11.9686720883109,12.2973342436839
"ENSMUSG00000008690",11.4947431442775,11.6519812446799,11.5099561523939,11.1172763728279,11.4180108442162,11.4083791696688,11.1471979460312
"ENSMUSG00000008730",12.8267384741739,11.8232651027139,12.8178054588179,11.661805761424,13.0578043067321,11.751804278476,12.2429255905927
"ENSMUSG00000008734",11.5486378146884,11.8452748111712,11.7480475562214,10.3346925785957,11.5175643501692,11.6362667446981,10.4282998524319
"ENSMUSG00000008763",11.8443704064169,12.1195504300974,12.0193452095979,11.0631738401017,11.9267674381288,11.6032754534908,11.3685869639812
"ENSMUSG00000008789",6.25358934370314,6.25358934370314,6.25358934370314,6.25358934370314,6.25358934370314,6.25358934370314,6.5529253398135
"ENSMUSG00000008822",7.94880444793488,8.13816946661399,7.99173990191384,8.32021385576952,8.04819750448753,8.21408085963686,7.8986493261266
"ENSMUSG00000008845",9.53323269456224,8.51445914495378,10.2848225923925,8.18984543614704,10.0868615856678,7.6377760974319,9.87782172872199
"ENSMUSG00000008855",10.9510195239451,11.1017659388844,11.2538477620256,10.9308722867143,10.8830838894587,11.0406304051568,10.8942427465578
"ENSMUSG00000008859",10.6136540455381,10.8019721118269,10.5619756920977,11.7939845169554,10.6668346541012,10.8259615559533,10.7783187240625
"ENSMUSG00000008892",10.0131605390621,10.0573359133586,9.93967551162746,10.5556787757693,9.98155316998723,10.1416510013559,10.0274214409693
"ENSMUSG00000008932",6.25358934370314,6.25358934370314,6.60672475012599,6.25358934370314,6.62067275539817,6.39877713157691,6.46544133211017
"ENSMUSG00000008958",10.6800961845737,10.6508012496776,10.5960023006267,10.6266309403119,10.4774573571317,10.3413633194187,10.2239966794179
"ENSMUSG00000008976",11.3665887455824,11.1593611686096,11.4765954530355,10.8874717411636,11.5085693101225,11.2287874885538,10.9721814052898
"ENSMUSG00000008999",6.57316653081848,6.63942658617123,6.63486159458437,6.71777877075606,6.5535801123564,6.63675509044148,6.5529253398135
"ENSMUSG00000009013",11.0885480584032,10.7297097747282,10.8724051475314,10.8013789442813,10.6995865180544,11.0548796222771,10.8766156601486
"ENSMUSG00000009030",9.50634574746835,9.66262694180476,9.59134730879659,9.96760093203284,9.55698706029907,9.59442826261339,9.46092818683445
"ENSMUSG00000009035",11.5752032825672,11.3937594344759,11.3193515941554,10.3076431159762,11.3884469557071,10.9056079510784,10.7958456065081
"ENSMUSG00000009073",11.3341582423234,10.7981575521393,11.1979874636464,10.9440794002605,11.0508742078584,10.7973546579229,10.4675696975429
"ENSMUSG00000009075",6.25358934370314,6.39979454328653,6.39805607755618,6.25358934370314,6.25358934370314,6.39877713157691,6.25358934370314
"ENSMUSG00000009076",8.107723763467,8.02951452334209,7.67620915388881,8.21079402493242,7.99283337407092,8.19788555167843,7.86486915109094
"ENSMUSG00000009079",12.2163369888733,12.4562259419075,12.0472896561926,12.4386054603956,12.1930174303911,12.6521706789965,12.4849344128709
"ENSMUSG00000009090",11.0542298247725,10.4578212685553,10.9477217971842,11.183092576367,10.8308456734084,10.3134774530997,10.7370371990892
"ENSMUSG00000009092",6.70462523172187,6.90224133389339,6.84533309453586,6.65601948166147,6.91966666865138,6.97237722591464,6.81112485049478
"ENSMUSG00000009093",6.45595524919023,6.25358934370314,6.39805607755618,6.25358934370314,6.64990784310444,6.25358934370314,6.25358934370314
"ENSMUSG00000009097",6.88890537752868,7.09451451105609,6.57608986893964,7.11299576093341,6.46590557075079,8.00903251312287,7.25055305863231
"ENSMUSG00000009108",7.21737678473985,7.19589187611287,7.00967248627985,6.77201656307709,7.41469529474029,7.15737377849785,6.88467291131969
"ENSMUSG00000009112",10.3724165390378,10.3154239465295,10.3860449636465,9.74293527179037,10.2601946501595,10.4493796414891,9.90303812019337
"ENSMUSG00000009114",6.25358934370314,6.46026643284637,6.25358934370314,6.25358934370314,6.25358934370314,6.25358934370314,6.46544133211017
"ENSMUSG00000009145",6.74727672807687,6.75770715669665,6.77189728935599,6.48643369428749,7.10441667531027,7.15737377849785,7.08999591947813
