"gene_id","WT2888P_OE_MKRN260030412-1A_23M5KWLT4_L1_WT2888P_OE_MKRN260030412-1A_23M5KWLT4_L1","WT2896P_OE_MKRN260030411-1A_23M5KWLT4_L1_WT2896P_OE_MKRN260030411-1A_23M5KWLT4_L1","WT2898C_OE_MKRN260030409-1A_23M5KWLT4_L1_WT2898C_OE_MKRN260030409-1A_23M5KWLT4_L1","WT2909P_OE_MKRN260030413-1A_23M5KWLT4_L1_WT2909P_OE_MKRN260030413-1A_23M5KWLT4_L1","WT2910C_OE_MKRN260030408-1A_23M5KWLT4_L1_WT2910C_OE_MKRN260030408-1A_23M5KWLT4_L1","WT2921C_OE_MKRN260030407-1A_23M5KWLT4_L1_WT2921C_OE_MKRN260030407-1A_23M5KWLT4_L1","WT2965C_OE_MKRN260030410-1A_23M5KWLT4_L1_WT2965C_OE_MKRN260030410-1A_23M5KWLT4_L1","KO2897P_OE_MKRN260030419-1A_23M5KWLT4_L1_KO2897P_OE_MKRN260030419-1A_23M5KWLT4_L1","KO2908P_OE_MKRN260030420-1A_23M5KWLT4_L1_KO2908P_OE_MKRN260030420-1A_23M5KWLT4_L1","KO2912C_OE_MKRN260030414-1A_23M5KWLT4_L1_KO2912C_OE_MKRN260030414-1A_23M5KWLT4_L1","KO2913C_OE_MKRN260030417-1A_23M5KWLT4_L1_KO2913C_OE_MKRN260030417-1A_23M5KWLT4_L1","KO2918C_OE_MKRN260030415-1A_23M5KWLT4_L1_KO2918C_OE_MKRN260030415-1A_23M5KWLT4_L1","KO2960C_OE_MKRN260030416-1A_23M5KWLT4_L1_KO2960C_OE_MKRN260030416-1A_23M5KWLT4_L1","KO2966P_OE_MKRN260030418-1A_23M5KWLT4_L1_KO2966P_OE_MKRN260030418-1A_23M5KWLT4_L1"
"ENSMUSG00000019872",280.39090259933,253.468333175819,246.024851825487,204.786447300265,147.907121406255,238.792591019186,176.424755469922,231.232299999346,165.143229174473,235.293807272106,147.596073223024,242.476165284141,179.554262365477,227.998169421058
"ENSMUSG00000019873",2783.55807338528,3327.02134963851,2975.80912924753,2851.6272426882,2602.39196618065,2936.30358602795,2953.19699373565,2742.92892754779,2958.72740269363,3005.00790632716,2928.14760031716,3263.40855508449,2653.8995852068,2961.18438815432
"ENSMUSG00000019874",3.39182543466931,1.99581364705369,2.51902578660908,8.65294847747601,3.86685284722236,12.6792526204878,4.26146752342806,4.11079644443281,5.32720094111204,2.1102583611848,4.95288836318871,11.0216438765518,19.7071751376743,5.58362863888306
"ENSMUSG00000019876",76.8813765191711,45.903713882235,59.6169436164149,71.1464652592472,54.135939861113,78.1887244930078,49.4330232717655,63.7173448887085,133.180023527801,115.009080684572,99.0577672637742,74.1456042604397,59.1215254130228,50.2526577499476
"ENSMUSG00000019877",9182.80206012806,8157.88828233198,7091.89726456676,9288.45947121063,7708.57115093777,10345.213533933,7228.30121323868,7360.38103375694,7175.73966767791,7302.54905888001,6550.69014915339,6403.57509227662,5873.83303409013,6530.05369317374
"ENSMUSG00000019878",613.920403675146,695.541055998213,665.022807664797,639.356748613505,619.663168767383,738.566465143411,666.493520664149,635.118050664869,649.918514815669,714.322455261056,690.432637828506,596.170736958941,582.456509624595,656.07636506876
"ENSMUSG00000019880",14.6979102169004,12.972788705849,5.03805157321816,20.1902131141107,4.83356605902795,27.4717140110568,6.8183480374849,0,2.13088037644482,5.27564590296201,2.97173301791323,4.00787050056431,2.18968612640825,0
"ENSMUSG00000019883",88.1874613014022,159.665091764296,113.356160397409,50.9562521451365,127.606143958338,47.5471973268291,95.4568725247886,146.960972888473,66.0572916697893,82.3000760862073,62.4063933761777,92.1810215129791,73.3544852346764,130.284668240605
"ENSMUSG00000019889",811.776887364189,1011.87751905622,690.213065530888,651.855451969859,634.163866944466,673.056993270891,685.243977767232,409.024246221065,393.147429454068,496.965844059021,458.637462431274,448.881496063203,359.108524730953,428.078195647701
"ENSMUSG00000019890",6.78365086933863,6.98534776468793,5.87772683542118,19.2287743943911,13.5339849652782,9.50943946536581,5.96605453279929,15.415486666623,17.0470430115585,20.0474544312556,50.5194613045248,36.0708345050788,30.6556057697155,31.640562287004
"ENSMUSG00000019891",124.366932604542,123.740446117329,151.141547196545,103.835381729712,123.739291111115,97.2076034237394,117.616503646615,115.102300444119,118.263860892687,119.229597406941,98.0671895911364,127.249888392917,96.3461895619631,96.7828964073064
"ENSMUSG00000019892",0,0,0,0,0,0,0.852293504685612,0,0,2.1102583611848,3.96231069055097,2.00393525028215,1.09484306320413,0
"ENSMUSG00000019894",88.1874613014022,66.8597571762988,147.782846147733,68.2621491000885,196.242781996535,82.4151420331704,205.402734629233,172.653450666178,116.132980516242,219.46686956322,123.822209079718,124.243985517494,162.036773354211,117.256201416544
"ENSMUSG00000019897",1216.53472256806,1071.75192846783,1210.81172809676,1361.39722712289,1313.7632548438,1385.20834878829,1280.14484403779,1233.23893332984,1484.15818219381,1323.13199246287,1418.50722721725,1427.80386582604,1354.3208691835,1369.85022607264
"ENSMUSG00000019899",460.157650636804,1266.34375905557,501.286131535207,337.464990621564,687.333093593774,493.434247813982,478.988949633314,238.426193777103,196.040994632923,211.02583611848,238.729219105696,236.464359533294,248.529375347337,205.663654865526
"ENSMUSG00000019906",9.04486782578484,1.99581364705369,6.71740209762421,4.80719359859778,5.80027927083353,3.16981315512194,2.55688051405684,1.0276991111082,1.06544018822241,2.1102583611848,4.95288836318871,4.00787050056431,13.1381167584495,4.65302386573588
"ENSMUSG00000019907",1824.80208385209,2721.29190775771,2266.28353268597,1615.21704912885,1917.95901222229,1865.96334398178,2206.58788363105,2223.94087643815,2351.42649540685,2531.25490424117,2198.09185558315,2188.29729330811,2113.04711198396,2409.33575767804
"ENSMUSG00000019909",0,0,0,0,0,0,0,0,0,0,3.96231069055097,0,0,0
"ENSMUSG00000019913",0,0,0,0,0,3.16981315512194,0,1.0276991111082,1.06544018822241,0,0,1.00196762514108,0,0
"ENSMUSG00000019916",5290.11706960591,5630.19029833847,4913.77963441211,3895.74969230364,4509.71713307307,4474.71957064713,4477.95007361821,4070.71617909959,3896.31476832934,6230.53781139813,3100.50811535613,4675.18093890827,3738.88906084209,4902.42594493933
"ENSMUSG00000019917",1291.15488213079,1569.70743340773,1464.39365728208,887.40793830115,853.607766024335,943.547715841297,1062.81000034296,1207.54645555214,813.996303801919,933.789324824275,699.347836882246,867.703963372173,814.56323902387,982.718640443419
"ENSMUSG00000019920",2825.39058707954,3759.11500422563,2944.74114454601,2454.55305144403,2374.24764819453,2311.85039446893,2590.97225424426,2402.76052177098,2455.83963385265,2674.75247280174,2109.93044271839,2572.05089373715,2117.42648423678,2406.5439433586
"ENSMUSG00000019923",3060.55715054994,3004.69744563934,2703.75434429374,3254.4700662507,2426.45016163203,2707.02043447413,2905.46855747325,2842.61574132529,2422.81098801775,2314.95342221973,2169.36510307665,2413.74000896485,2368.14554571052,2796.46734330727
"ENSMUSG00000019927",1063.90257800794,766.392440468619,834.637210629808,895.099448058907,780.13756192711,956.226968461785,917.920104546405,912.596810664084,946.110887141498,1042.46763042529,909.350303481447,818.60754974026,906.530056333016,884.074534489818
"ENSMUSG00000019929",7934.61030016975,7239.81400468728,6951.67149577886,9373.06607854595,5331.42336310782,7496.60811186338,5510.07750779248,4700.69573420892,4632.53393839103,3737.26755765829,4684.44181390388,4576.98811164444,3458.60923666183,4872.64659219862
"ENSMUSG00000019932",6.78365086933863,17.9623228234833,17.6331805062636,5.76863231831734,49.302373802085,47.5471973268291,11.9321090655986,18.4985839999476,25.5705645173378,10.551291805924,24.7644418159435,8.01574100112862,21.8968612640825,13.0284668240605
"ENSMUSG00000019933",2.26121695644621,0,0.839675262203026,0,0.966713211805589,10.5660438504065,3.40917401874245,0,2.13088037644482,5.27564590296201,0,1.00196762514108,0,0
"ENSMUSG00000019935",2.26121695644621,4.98953411763424,0,0,0,0,0.852293504685612,2.0553982222164,15.9816028233361,0,0,0,0,0
"ENSMUSG00000019936",0,0,0.839675262203026,0,0,1.05660438504065,0,1.0276991111082,0,0,0,0,0,0
"ENSMUSG00000019942",3242.58511554386,2946.81884987478,2953.13789716804,3320.80933791135,2912.70690717024,3798.49276422112,2987.28873392307,3366.74228799047,3269.83593765457,2749.6666446238,3039.09229965259,3211.30623857715,3268.10654366431,3216.17009599664
"ENSMUSG00000019943",4202.47171355528,4965.58435386959,4134.5609910877,3993.81644171504,3359.32841102442,3775.24746775023,3816.57031398217,3535.28494221222,3294.34106198368,4340.80144895714,3286.73671781203,3600.06967713189,3165.19129572313,3465.57217520009
"ENSMUSG00000019944",274.737860208214,280.411817411044,341.747831716632,224.015221694657,261.979280399315,252.528448024714,320.46235776179,225.066105332696,282.341649878938,338.696466970161,324.909476625179,330.649316296555,246.339689220928,272.667198532123
"ENSMUSG00000019945",1.1306084782231,0.997906823526847,3.35870104881211,6.73007103803689,5.80027927083353,2.11320877008129,2.55688051405684,5.13849555554101,7.45808131755685,1.0551291805924,5.94346603582645,0,8.75874450563301,0
"ENSMUSG00000019947",991.543635401663,1218.44423152628,1071.42563457106,1008.54921698581,905.810279461837,1130.56669199349,891.499005901151,1081.13946488583,1013.23361899951,1220.78446194541,1057.93695437711,896.761024501264,937.185662102731,885.935744036112
"ENSMUSG00000019948",407.019052160318,371.221338351987,445.027888967604,328.812042144088,337.382910920151,392.00022685008,324.723825285218,335.029910221274,370.773185501398,415.720897153406,303.116767827149,389.765406179879,349.254937162116,319.197437189482
"ENSMUSG00000019951",1612.24768994615,2158.47245928857,1865.75843261512,1499.84440276251,1786.48601541673,1727.54816954146,1814.53287147567,2127.33715999398,2056.29956326925,2152.4635284085,1918.74895189931,1787.51024325168,1920.35473286004,2177.61516916439
"ENSMUSG00000019952",488.422862592381,535.875964233917,448.386590016416,416.302965638568,450.488356701404,482.868203963575,433.817393884977,432.661325776553,427.241515477185,428.382447320515,392.268758364546,459.903139939754,467.497987988162,458.788153161558
"ENSMUSG00000019960",7702.83556213401,6924.47544845279,5231.17688352485,7697.27839007477,6013.92289064257,7406.79673913493,5095.01057101059,5330.67528931824,5036.33576972732,5211.28302294587,5629.45291360029,5130.07424072232,5418.37831979722,4988.97218884202
"ENSMUSG00000019961",4903.44897005361,5531.39752280931,5820.62891759138,4637.01894520742,5185.44966812518,6005.73932457103,5310.64082769605,6484.78139109276,5740.59173414233,5125.81755931789,5773.08667613276,5521.84358215248,5791.71980434982,5980.06627224376
"ENSMUSG00000019966",1567.02335081722,2923.86699293366,2522.38448765789,1339.28413656934,1879.29048375007,1826.86898173528,1950.89983222537,2250.66105332696,2097.85173060992,2176.73149956212,2156.48759333236,2430.77345859225,2019.98545161161,2345.12402833089
"ENSMUSG00000019969",1802.18991428763,1650.53788611341,1474.46976042851,1623.86999760633,1505.1724707813,1519.39710568845,1571.62922264027,1280.51309244082,1067.57106859885,1368.50254722834,1155.01356629561,1251.45756380121,1310.52714665534,1442.43739837812
"ENSMUSG00000019970",5954.91485480109,13978.6787839641,2108.4245833918,3585.20498583423,1742.98392088548,2755.624236186,1834.13562208344,1448.02804755146,1720.68590397919,1269.32040425266,1592.84889760149,1491.92979383506,1296.29418683368,1555.97118070208
"ENSMUSG00000019971",183.158573472143,346.273667763816,284.649913886826,221.130905535498,232.977884045147,263.094491875121,226.710072246373,302.143538665811,255.705645173378,237.40406563329,212.974199617114,285.560773165207,257.28811985297,321.058646735776
"ENSMUSG00000019975",2535.95481665442,2249.28198022951,2532.46059080433,2517.0465682258,3049.98018324663,3318.79437341267,2624.211700927,2809.72936976983,3168.61911977344,2918.48731351858,3241.17014487069,3123.13308756474,2726.15922737827,2428.87845791413
"ENSMUSG00000019977",1145.30638844001,1451.95442823156,1194.0182228527,847.027512072929,1007.31516670142,947.774133381459,1122.47054567095,1243.51592444092,965.288810529501,945.395745810792,874.680084939126,939.84563238233,986.453599946917,1077.64032730443
"ENSMUSG00000019978",5340.99445112595,7067.17612421713,6175.81155350326,4478.38155645369,5646.57187015645,4414.49312069982,5936.22426013529,4933.98343243048,4497.22303448678,5238.71638164127,4346.65482753441,4638.10813677805,4528.27090941226,5601.31012957286
"ENSMUSG00000019979",1223.3183734374,1509.83302399612,1272.10802223758,1009.51065570553,1037.2832762674,1163.32142792975,1195.76778707391,1379.17220710721,1251.89222116133,1323.13199246287,1191.6649401832,1209.37492354528,1139.73162879549,1109.28088959143
"ENSMUSG00000019982",12.4366932604542,4.98953411763424,5.87772683542118,14.4215807957933,12.5672717534727,38.0377578614632,11.9321090655986,8.22159288886562,25.5705645173378,10.551291805924,26.745597161219,2.00393525028215,12.0432736952454,4.65302386573588
"ENSMUSG00000019984",633.140747804939,704.522217409954,628.077096127864,569.171722073977,622.563308402799,515.622939899835,595.753159775243,561.123714665078,541.243615616983,655.235221147881,528.968477188554,542.064485201323,550.706060791675,596.51765958734
"ENSMUSG00000019986",142.456668256111,229.518569411175,186.407908209072,105.758259169151,174.008378125006,131.01894374504,161.935765890266,150.044070221798,86.300655246015,124.505243309903,149.577228568299,109.214471140377,122.622423078862,182.398535536847
"ENSMUSG00000019987",1850.80607885122,1215.4505110557,617.161317719224,2854.51155884736,319.98207310765,1687.39720290991,583.821050709645,1056.47468621923,1387.20312506557,681.613450662691,423.967243888954,1317.58742706052,388.669287437465,575.113749804955
"ENSMUSG00000019988",985.890593010547,1133.6221515265,1109.2110213702,974.89886179563,946.412234357672,1117.887439373,1011.67239006182,1251.73751732979,1051.58946577552,935.89958318546,908.359725808809,1080.12109990208,1057.61839905519,1056.23641752205
"ENSMUSG00000019989",258.909341513091,340.286226822655,235.109073416847,194.21062138335,275.513265364593,185.962371767154,311.939422714934,198.345928443883,231.200520844262,186.757864964855,211.983621944477,190.373848776805,154.372871911782,177.745511671111
"ENSMUSG00000019990",57.6610323893783,93.8032414115237,115.875186184018,58.6477619028929,80.2371965798639,46.4905929417884,64.7743063561065,105.853008444145,68.1881720462341,120.284726587534,72.3121701025552,85.1672481369916,35.034978022532,58.6281007082721
"ENSMUSG00000019992",218.207436297059,236.503917175863,181.369856635854,174.981846988959,149.840547829866,175.396327916747,191.766038554263,210.678317777181,157.685147856916,168.820668894784,156.511272276763,169.332528648842,164.226459480619,190.773978495171
"ENSMUSG00000019996",15.8285186951235,13.9706955293759,8.39675262203026,18.2673356746716,9.66713211805589,9.50943946536581,5.96605453279929,5.13849555554101,9.58896169400167,10.551291805924,7.92462138110194,12.0236115016929,6.56905837922475,4.65302386573588
"ENSMUSG00000019997",2291.74338535823,2726.28144187535,1451.79852834903,1689.24783054726,1983.69551062507,2999.69984913039,2035.27688918924,1161.29999555227,2502.71900213444,1654.44255516889,2252.57362757823,1789.51417850196,1675.10988670231,1551.31815683634
"ENSMUSG00000019998",2221.6456597084,1838.14436893645,2287.27541424104,2557.42699445402,2044.59844296882,2879.24694923576,2134.99522923746,2256.82724799361,2191.61046717349,2722.2332859284,2414.03778821818,2529.96825348122,2203.91908622991,2144.1133973311
"ENSMUSG00000020000",90.4486782578484,128.729980234963,154.500248245357,69.223587819808,208.810053750007,231.396360323901,137.219254254384,119.213096888551,90.5624159989046,91.7962387115389,111.935277008065,106.208568264954,121.527580015658,58.6281007082721
"ENSMUSG00000020003",316.570373902469,382.198313410783,396.326723759828,309.583267749697,347.050043038206,286.339788346015,357.110978463272,337.08530844349,253.574764796933,308.097720732981,284.295792047032,262.515517786962,243.055160031316,325.711670601512
"ENSMUSG00000020007",5.65304239111552,0,0,6.73007103803689,1.93342642361118,2.11320877008129,1.70458700937122,1.0276991111082,6.39264112933445,4.22051672236961,5.94346603582645,5.00983812570539,0,0
"ENSMUSG00000020009",2774.5132055595,2181.42431622969,2980.00750555854,3584.24354711451,2987.14382447927,3851.32298347315,2856.88782770617,2854.94813065859,3126.00151224454,3413.34289921642,3453.15376681517,3264.41052270963,3491.45452855796,2716.43533281661
"ENSMUSG00000020010",19.2203441297928,16.9644159999564,22.6712320794817,37.4961100690627,30.9348227777788,15.8490657756097,19.6027506077691,10.276991111082,29.8323252702274,39.0397796819189,18.8209757801171,35.0688668799377,29.5607627065114,7.44483818517741
"ENSMUSG00000020014",3.39182543466931,4.98953411763424,3.35870104881211,6.73007103803689,4.83356605902795,3.16981315512194,4.26146752342806,5.13849555554101,8.52352150577926,2.1102583611848,9.90577672637742,2.00393525028215,2.18968612640825,13.0284668240605
"ENSMUSG00000020015",1319.42009408636,1529.79116046666,1282.18412538402,1068.15841760843,1161.98928059032,1174.9440761652,1275.88337651436,1183.90937599665,1273.20102492578,1516.22063251128,1226.33515872552,1457.86289458027,1226.22423078862,1373.57264516523
"ENSMUSG00000020017",1.1306084782231,1.99581364705369,0.839675262203026,1.92287743943911,1.93342642361118,12.6792526204878,3.40917401874245,3.08309733332461,6.39264112933445,3.1653875417772,0,0,2.18968612640825,1.86120954629435
"ENSMUSG00000020018",1701.56575972577,960.984271056354,1351.03749688467,1703.66941134305,1083.68551043407,1808.90670718959,1625.32371343546,1110.94273910797,2055.23412308102,1471.9052069264,2025.73134054418,1940.81128989827,2275.08388533817,1617.39109572979
"ENSMUSG00000020019",97.232329127187,175.631600940725,110.837134610799,140.370053079055,122.77257789931,53.8868236370729,133.810080235641,96.603716444171,207.760836703369,126.615501671088,184.24744711062,171.336463899124,154.372871911782,117.256201416544
"ENSMUSG00000020020",2.26121695644621,1.99581364705369,1.67935052440605,3.84575487887823,0,0,0,1.0276991111082,0,9.49616262533161,6.93404370846419,2.00393525028215,1.09484306320413,0
"ENSMUSG00000020021",634.271356283162,871.172656938938,633.954822963285,518.215469928841,581.961353506965,454.339885567478,583.821050709645,447.049113332068,497.560567899864,582.431307687006,489.345370283044,638.253377214866,537.567944033226,705.39841804556
"ENSMUSG00000020022",740.548553236134,476.001554822306,750.669684409506,754.729394979852,782.070988350722,1305.96301991024,841.213689124699,957.815571552845,1181.57316873865,728.039134608757,947.982832714319,926.820053255496,938.280505165936,832.891271966723
"ENSMUSG00000020023",404.757835203872,797.327551997951,628.077096127864,309.583267749697,409.88640180557,269.434118185365,610.242149354899,673.142917775872,456.00840055919,541.281269643902,528.968477188554,641.259280090289,500.343279884285,646.770317337288
"ENSMUSG00000020024",877.352179101129,947.013575526978,862.346494282508,882.600744702553,779.170848715305,1016.4534184091,1013.37697707119,868.405748886431,975.943212411725,865.205928085769,838.02871105153,984.934175513679,945.944406608365,988.302269082302
"ENSMUSG00000020027",153.762753038342,66.8597571762988,98.2420056777541,182.673356746716,126.639430746532,229.28315155382,124.434851684099,95.5760173330628,168.33954973914,147.718085282936,221.889398670854,152.299079021444,192.692379123926,133.076482560046
"ENSMUSG00000020029",9130.7940701298,8983.15722538868,9683.1351237253,8156.84609810072,9434.15423401074,9605.59046440451,10354.5137884255,9472.3027070843,8536.30678803793,8691.09906053961,8216.84179453007,9332.32646056399,8297.81557602407,8739.30942462514
"ENSMUSG00000020032",374.231406291848,392.177381646051,397.166399022031,230.745292732694,489.156885173628,283.169975190893,534.388027437879,448.076812443176,441.092237924077,362.964438123786,472.505549848203,413.812629183265,448.885655913691,407.604890638463
"ENSMUSG00000020034",841.17270779799,757.411279056877,759.066437031536,821.068666640501,911.61055873267,942.491111456256,682.687097253176,550.846723553996,693.601562532787,808.22895233378,699.347836882246,638.253377214866,613.11211539431,473.677829531913
"ENSMUSG00000020037",0,0,0.839675262203026,0,0.966713211805589,0,0.852293504685612,0,0,0,0,0,0,0
"ENSMUSG00000020038",505.381989765728,428.102027293018,568.460152511449,547.058631520428,568.427368541686,701.585311666989,637.515541504838,684.447607998063,753.266213073242,730.149392969942,771.660006984801,621.219927587468,781.717947127746,723.079908735356
"ENSMUSG00000020042",553.998154329321,831.256383997864,393.807697973219,407.650017161092,348.016756250012,234.566173479023,499.443993745769,312.420529776893,285.537970443605,177.261702339523,276.37117066593,318.625704794863,285.754039496277,340.601346971867
"ENSMUSG00000020044",2236.3435699253,5289.90407151582,2750.77615897711,1237.37163227907,3188.22017253483,1751.85007039739,2620.80252690826,1703.9251262174,919.474882435938,1958.3197591795,1230.29746941608,1604.15016785086,1460.5206463143,1662.990729614
"ENSMUSG00000020048",18593.9870328572,19275.5682032446,19003.5305341789,16416.5661392114,21028.912496407,28969.9790290444,18804.1515938787,25676.0345919273,22438.1703639639,21020.2835357618,19774.9020788672,23278.7138349026,25387.2209495773,22427.575032847
"ENSMUSG00000020053",373.100797813625,512.9241072928,574.33787934687,408.611455880811,485.290032326406,744.906091453655,498.591700241083,590.926988887216,756.462533637909,581.376178506413,1247.13728985092,676.328146970227,541.947316286042,430.870009967143
"ENSMUSG00000020056",710.02212432411,676.580826351203,641.511900323112,666.277032765653,603.229044166688,868.528804503411,698.028380337517,621.757962220462,718.106686861903,658.400608689659,696.376103864333,670.316341219381,818.942611276686,729.594142147387
"ENSMUSG00000020057",423.978179333664,308.353208469796,314.878223326135,333.619235742686,336.416197708345,322.264337437397,363.929326500757,291.866547554729,337.744539666503,438.933739126439,282.314636701756,352.692604049659,340.496192656483,345.254370837603
"ENSMUSG00000020059",0,0.997906823526847,1.67935052440605,1.92287743943911,5.80027927083353,2.11320877008129,5.11376102811368,6.16619466664921,9.58896169400167,4.22051672236961,2.97173301791323,1.00196762514108,1.09484306320413,3.72241909258871
"ENSMUSG00000020061",0,0,21.8315568172787,2.88431615915867,105.371740086809,9.50943946536581,83.52476345919,27.7478759999215,6.39264112933445,8.44103344473921,70.3310147572797,28.0550935039502,16.4226459480619,0
"ENSMUSG00000020062",2.26121695644621,0.997906823526847,1.67935052440605,0,2.90013963541677,0,2.55688051405684,0,0,2.1102583611848,0,4.00787050056431,0,6.51423341203024
"ENSMUSG00000020063",578.87154085023,681.570360468837,550.826972005185,481.680798579498,403.119409322931,668.830575730729,532.683440428508,682.392209775846,576.403141828323,556.053078172196,597.318336600558,595.1687693338,557.2751191709,574.183145031808
"ENSMUSG00000020064",1155.48186474401,1383.09885740821,1198.21659916372,943.171384044885,1107.85334072921,1100.98176921235,1114.79990412878,1207.54645555214,999.382896552618,1051.96379305062,985.624784274553,955.877114384588,939.37534822914,1150.22749960991
"ENSMUSG00000020067",0,0,0,0,8.7004189062503,1.05660438504065,7.67064154217051,7.19389377775742,1.06544018822241,0,9.90577672637742,4.00787050056431,0,0
"ENSMUSG00000020069",482.769820201266,515.91782776338,687.694039744279,579.747547990892,647.697851909745,628.679609099184,750.870577628025,911.569111552975,766.051495331911,908.466224490058,700.338414554883,805.581970613426,779.528261001337,820.79340991581
"ENSMUSG00000020070",420.586353898995,497.955504939897,492.889378913176,392.266997645579,435.020945312515,322.264337437397,389.498131641325,413.135042665497,316.435735902055,471.642743724803,474.486705193478,355.698506925082,391.953816627077,380.617352217195
"ENSMUSG00000020072",6.78365086933863,7.98325458821478,12.5951289330454,3.84575487887823,3.86685284722236,19.0188789307316,5.96605453279929,9.24929199997382,11.7198420704465,6.33077508355441,10.8963543990152,15.0295143771162,22.9917043272866,18.6120954629435
"ENSMUSG00000020074",3709.52641705001,3897.82405269587,3524.1170754661,3703.46194835973,3411.53092446192,4137.66277181917,3743.27307257921,4120.04573643278,3643.80544372063,3423.89419102234,3437.30452405296,3282.44593996217,3251.68389771625,3344.59355469095
"ENSMUSG00000020075",4550.699124848,6578.20178068898,4147.15612002075,4266.86503811539,3632.9082499654,4425.05916455022,4265.72899095149,3694.57830443399,3489.31661642838,3087.30798241337,3258.00996530553,3466.80798298813,3187.08815698721,4104.8976543522
"ENSMUSG00000020076",1570.41517625189,2184.41803670027,1576.91014241728,1391.2018274342,1417.20156850699,1509.88766622308,1447.19437095617,1628.9030911065,1380.81048393624,1502.50395316358,1347.18563478733,1466.88060320654,1341.18275242505,1450.81284133645
"ENSMUSG00000020077",1781.83896167961,1643.55253834872,1049.59407775378,1683.47919822894,754.036305208359,1408.45364525918,1044.05954323988,1240.4328271076,1479.89642144092,1469.79494856522,1190.67436251057,1409.7684485735,1105.79149383617,1241.42676737833
"ENSMUSG00000020078",2221.6456597084,2351.06847622925,2150.40834650195,2150.73841601265,2008.83005413201,2523.17127147706,2085.56220596569,2066.70291243859,1662.08669362696,1858.08248702322,1805.8230972186,1930.79161364686,1867.80226582624,1903.08676108598
"ENSMUSG00000020079",557.389979763991,574.794330351464,559.223724627216,617.243658059955,598.39547810766,606.490917013331,704.846728375002,530.292741331832,624.347950298331,621.471087368924,596.327758927921,552.084161452733,639.388348911209,607.684916865107
"ENSMUSG00000020080",0,2.99372047058054,4.19837631101513,0,6.76699248263912,0,4.26146752342806,2.0553982222164,0,3.1653875417772,3.96231069055097,0,0,0
"ENSMUSG00000020081",0,1.99581364705369,2.51902578660908,0,4.83356605902795,2.11320877008129,0.852293504685612,2.0553982222164,3.19632056466722,7.38590426414681,0,2.00393525028215,2.18968612640825,0.930604773147177
"ENSMUSG00000020083",0,0.997906823526847,5.03805157321816,2.88431615915867,0,4.22641754016258,5.11376102811368,6.16619466664921,2.13088037644482,3.1653875417772,6.93404370846419,7.01377337598754,0,0
"ENSMUSG00000020085",289.435770425115,314.340649410957,317.397249112744,358.616642455394,292.914103177093,254.641656794796,316.200890238362,263.0909724437,233.331401220707,242.679711536252,234.766908415145,265.521420662385,267.141707421807,265.222360346945
"ENSMUSG00000020086",151.501536081896,99.7906823526847,241.826475514472,107.68113660859,299.681095659733,278.94355765073,311.087129210249,358.666989776763,371.83862568962,214.191223660258,452.693996395448,282.554870289784,301.081842381135,299.654736953391
"ENSMUSG00000020087",306.394897598461,247.480892234658,314.038548063932,289.393054635586,320.948786319456,343.39642513821,350.292630425787,315.503627110218,330.286458348946,271.168199412247,265.474816266915,265.521420662385,257.28811985297,296.862922633949
"ENSMUSG00000020088",4632.10293528006,5237.0150098689,5385.67713177021,4130.34073991521,4816.16522121544,4422.94595578014,5414.6206352677,4754.13608798654,4556.88768502724,4773.40441300002,4658.6867944153,4791.40918342463,4864.38772981593,4992.6946079346
"ENSMUSG00000020089",2672.75844251942,2652.43633693436,2652.53415329936,2506.47074230888,2228.27395321188,2451.3221732943,2775.91994476104,3115.98370488007,2551.72925079267,2289.63032188551,2428.89645330774,2223.36616018805,2614.48523493145,2905.34810176549
"ENSMUSG00000020090",1.1306084782231,0,0,0,0,0,3.40917401874245,0,0,0,0.990577672637742,0,1.09484306320413,0
"ENSMUSG00000020091",2000.04639797667,2610.52425034623,2320.02274946696,2029.59713732798,2065.86613362854,1759.24630109268,2617.39335288952,2163.30662888277,2137.27301757415,2051.17112707163,2063.37329210442,2256.43109181771,2184.21191109223,2434.46208655301
"ENSMUSG00000020092",598.091884980023,663.608037645354,734.715854427648,734.539181865741,775.303995868082,773.434409849753,843.770569638756,730.694067997932,803.341901919695,793.457143805486,788.499827419643,753.47965410609,734.639695409968,772.401961712157
"ENSMUSG00000020096",0,0,0,0,1.93342642361118,0,1.70458700937122,3.08309733332461,1.06544018822241,0,7.92462138110194,1.00196762514108,1.09484306320413,5.58362863888306
"ENSMUSG00000020097",3191.70773402383,4095.40960375418,2917.87153615552,3097.75555493641,2487.35309397578,2792.60538966243,2722.22545396585,2377.06804399327,2196.9376681146,2565.01903802013,2314.9800209544,2344.60424283012,2166.69442208096,2454.00478678911
"ENSMUSG00000020098",38.4406882595856,25.945577411698,110.837134610799,41.3418649479409,56.0693662847242,98.2642078087801,122.730264674728,91.46522088863,133.180023527801,150.883472824713,177.313403402156,143.281370395174,95.2513464987589,89.338058222129
"ENSMUSG00000020099",1635.99046798883,2697.34214399307,1803.6224632121,1541.18626771045,1353.39849652782,1490.86878729235,1638.96040951043,1268.18070310752,1124.03939857464,1160.64209865164,906.378570463534,1339.63071481362,937.185662102731,1347.51571151711
